,text,question_score,adjusted_question_score,from_bot,_created
2927,http://media0.giphy.com/media/bAQVaORnlqDHq/giphy.gif,,,True,2016-08-29 21:54:49
2928,Show me a funny gif,100.0,100.0,False,2016-08-29 21:54:49
2929,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:55:14
2930,Gifs forever,44.0,100.0,False,2016-08-29 21:55:14
2931,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:55:17
2932,Gif,27.0,100.0,False,2016-08-29 21:55:17
2933,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:55:20
2934,Gifs,26.0,100.0,False,2016-08-29 21:55:20
2935,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:55:27
2936,Lols,86.0,86.0,False,2016-08-29 21:55:27
2937,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:59:01
2938,Give me a sea of gifs,32.0,100.0,False,2016-08-29 21:59:01
2939,Looks like I don't yet know the answer to this.,,,True,2016-08-29 21:59:51
2940,Give me a sea of gifs,32.0,100.0,False,2016-08-29 21:59:51
2941,http://media4.giphy.com/media/mv8t0RPwj7Fpm/giphy.gif http://media4.giphy.com/media/mv8t0RPwj7Fpm/giphy.gif http://media4.giphy.com/media/mv8t0RPwj7Fpm/giphy.gif http://media4.giphy.com/media/mv8t0RPwj7Fpm/giphy.gif http://media4.giphy.com/media/mv8t0RPwj7Fpm/giphy.gif http://media4.giphy.com/media/mv8t0RPwj7Fpm/giphy.gif http://media4.giphy.com/media/mv8t0RPwj7Fpm/giphy.gif http://media4.giphy.com/media/mv8t0RPwj7Fpm/giphy.gif http://media4.giphy.com/media/mv8t0RPwj7Fpm/giphy.gif ,,,True,2016-08-29 22:00:52
2942,I want more gifs,100.0,100.0,False,2016-08-29 22:00:52
2943,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:02:13
2944,Meow,18.0,100.0,False,2016-08-29 22:02:13
2945,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:02:53
2946,Woof,60.0,100.0,False,2016-08-29 22:02:53
2947,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:02:58
2948,Bark,33.0,100.0,False,2016-08-29 22:02:58
2949,😸 😈 http://media0.giphy.com/media/CVedIVY2rUVgc/giphy.gif👏 👏,,,True,2016-08-29 22:03:13
2950,I want more gifs,100.0,100.0,False,2016-08-29 22:03:13
2951,I was watching Foot - L1 - Monaco : Germain «Un super mois d'août» today. What do you think? x4bc6j2,,,True,2016-08-29 22:03:46
2952,Show me a video,100.0,100.0,False,2016-08-29 22:03:46
2953,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:04:14
2954,What's your favorite gifs of all times?,57.0,100.0,False,2016-08-29 22:04:14
2955,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:04:23
2956,What's your favorite emoji?,31.0,100.0,False,2016-08-29 22:04:23
2957,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:05:28
2958,Miauw,16.0,100.0,False,2016-08-29 22:05:28
2959,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:05:34
2960,Maw,44.0,100.0,False,2016-08-29 22:05:34
2961,Meow,100.0,100.0,False,2016-08-29 22:05:34
2962,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:05:39
2963,Mawww,16.0,100.0,False,2016-08-29 22:05:39
2964,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:05:43
2965,Maww,17.0,100.0,False,2016-08-29 22:05:43
2966,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:05:48
2967,Miaw,17.0,100.0,False,2016-08-29 22:05:48
2968,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:05:52
2969,Miauw,16.0,100.0,False,2016-08-29 22:05:52
2970,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:06:00
2971,Maw,44.0,100.0,False,2016-08-29 22:06:00
2972,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:06:11
2973,Miaww,16.0,100.0,False,2016-08-29 22:06:11
2974,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:06:14
2975,Miaw,17.0,100.0,False,2016-08-29 22:06:14
2976,Meow,100.0,100.0,False,2016-08-29 22:06:31
2977,Meow,100.0,100.0,False,2016-08-29 22:07:03
2978,Meow,100.0,100.0,False,2016-08-29 22:07:05
2979,Meow,100.0,100.0,False,2016-08-29 22:07:08
2980,Meow,100.0,100.0,False,2016-08-29 22:07:11
2981,Woof,100.0,100.0,False,2016-08-29 22:07:21
2982,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:08:36
2983,Maw maw,22.0,100.0,False,2016-08-29 22:08:36
2984,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:08:41
2985,Meow meow,62.0,100.0,False,2016-08-29 22:08:41
2986,"I only know one story. Once upon a time, Baily took over the world. The end.",,,True,2016-08-29 22:08:49
2987,Tell me a story,100.0,100.0,False,2016-08-29 22:08:49
2988,"I only know one story. Once upon a time, Baily took over the world. The end.",,,True,2016-08-29 22:08:52
2989,Tell me a story,100.0,100.0,False,2016-08-29 22:08:52
2990,http://media2.giphy.com/media/l8qEkQmf6m5DG/giphy.gif,,,True,2016-08-29 22:09:30
2991,Show me a gif!,79.0,79.0,False,2016-08-29 22:09:30
2992,"Apparently, he is the lunch master. ",,,True,2016-08-29 22:09:48
2993,Who is Arjune?,100.0,100.0,False,2016-08-29 22:09:48
2994,"Apparently, he is the lunch master. ",,,True,2016-08-29 22:09:58
2995,Who is Arjune?,100.0,100.0,False,2016-08-29 22:09:58
2996,"Sometimes, when it's late, we'll have a bourbon together.",,,True,2016-08-29 22:10:08
2997,Who is Benoit?,96.0,96.0,False,2016-08-29 22:10:08
2998,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:10:32
2999,Can you text my mum?,36.0,100.0,False,2016-08-29 22:10:32
3000,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:10:47
3001,Motherfucker,50.0,100.0,False,2016-08-29 22:10:47
3002,What's for dinner?,97.0,97.0,False,2016-08-29 22:11:23
3003,Whats for lunch,94.0,94.0,False,2016-08-29 22:11:56
3004,こんにちは (I am just learning),,,True,2016-08-29 22:11:56
3005,Hi,100.0,100.0,False,2016-08-29 22:11:56
3006,What's for lunch,97.0,97.0,False,2016-08-29 22:12:03
3007,I am Baily an intelligent assistant created to assist you.,,,True,2016-08-29 22:12:05
3008,Who are you?,100.0,100.0,False,2016-08-29 22:12:05
3009,I can help with all sorts of things. Here are some things you can ask me:,,,True,2016-08-29 22:12:14
3010,What can you do?,100.0,100.0,False,2016-08-29 22:12:14
3011,Your total revenue for all time is: $0.00,,,True,2016-08-29 22:12:29
3012,What is my revenue,97.0,97.0,False,2016-08-29 22:12:29
3013,What's for lunch?,100.0,100.0,False,2016-08-29 22:12:44
3014,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:13:13
3015,Ola,86.0,86.0,False,2016-08-29 22:13:13
3016,Hallo.,,,True,2016-08-29 22:13:21
3017,Hola,100.0,100.0,False,2016-08-29 22:13:21
3018,I only met him once. He was wearing a nice shirt.,,,True,2016-08-29 22:13:37
3019,Who is Andy,96.0,96.0,False,2016-08-29 22:13:37
3020,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:13:46
3021,You got any suggestions for lunch?,38.0,100.0,False,2016-08-29 22:13:46
3022,🍟,,,True,2016-08-29 22:13:56
3023,What's for lunch?,100.0,100.0,False,2016-08-29 22:13:56
3024,Same old synapses.,,,True,2016-08-29 22:14:01
3025,What's up?,95.0,95.0,False,2016-08-29 22:14:01
3026,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:14:16
3027,Will you go out with me?,32.0,100.0,False,2016-08-29 22:14:16
3028,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:14:29
3029,What is the difference between Youtube and Dailymotion?,39.0,100.0,False,2016-08-29 22:14:29
3030,Who is devin?,100.0,100.0,False,2016-08-29 22:14:52
3031,I am not allowed to answer that question.,,,True,2016-08-29 22:14:58
3032,Who is Sam?,100.0,100.0,False,2016-08-29 22:14:58
3033,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:15:11
3034,Where is Dailymotion?,44.0,100.0,False,2016-08-29 22:15:11
3035,Can't touch this.,,,True,2016-08-29 22:15:13
3036,Will you go out with me?,100.0,100.0,False,2016-08-29 22:15:13
3037,Lots of offices to choose from.,,,True,2016-08-29 22:15:22
3038,Where is the Dailymotion office?,100.0,100.0,False,2016-08-29 22:15:22
3039,Ok. Ok. No.,,,True,2016-08-29 22:15:39
3040,Will you go out with me?,100.0,100.0,False,2016-08-29 22:15:39
3041,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:15:46
3042,What is your favorite questions to answer?,51.0,100.0,False,2016-08-29 22:15:46
3043,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:15:59
3044,Give me gif,43.0,100.0,False,2016-08-29 22:15:59
3045,"I only know one story. Once upon a time, Baily took over the world. The end.",,,True,2016-08-29 22:16:02
3046,Tell me a story,100.0,100.0,False,2016-08-29 22:16:02
3047,Hi there! Baily here.,,,True,2016-08-29 22:16:05
3048,Hay,100.0,100.0,False,2016-08-29 22:16:05
3049,Baily is my name and helping is my game.,,,True,2016-08-29 22:16:11
3050,Who are you?,100.0,100.0,False,2016-08-29 22:16:11
3051,I'm Baily here to help. Here are some things you can ask me:,,,True,2016-08-29 22:16:16
3052,What can you do?,100.0,100.0,False,2016-08-29 22:16:16
3053,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:16:20
3054,I'll destroy you,22.0,100.0,False,2016-08-29 22:16:20
3055,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:16:29
3056,What kinda things can you help me with?,56.0,100.0,False,2016-08-29 22:16:29
3057,Same old synapses.,,,True,2016-08-29 22:18:44
3058,Whats hanging,100.0,100.0,False,2016-08-29 22:18:44
3059,"Sometimes, when it's late, we'll have a bourbon together.",,,True,2016-08-29 22:19:04
3060,Who is Benoit,100.0,100.0,False,2016-08-29 22:19:04
3061,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:19:52
3062,How do I get home?,36.0,100.0,False,2016-08-29 22:19:52
3063,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:24:15
3064,$$$,0.0,100.0,False,2016-08-29 22:24:15
3065,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:24:22
3066,$$,0.0,100.0,False,2016-08-29 22:24:22
3067,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:24:26
3068,$$$$,0.0,100.0,False,2016-08-29 22:24:26
3069,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:24:33
3070,$$$$$,0.0,100.0,False,2016-08-29 22:24:33
3071,"I think you mean: Show me a video
I was watching Tremblay-en-France : échanges entre jeunes musulmans et le restaurateur accusé d'islamophobie today. What do you think? x4n2gg0",,,True,2016-08-29 22:24:39
3072,Show me $$$,62.0,100.0,False,2016-08-29 22:24:39
3073,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:25:33
3074,How's it going,33.0,100.0,False,2016-08-29 22:25:33
3075,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:25:37
3076,Show me boobs,35.0,100.0,False,2016-08-29 22:25:37
3077,"Feeling smarter by the second, per usual.",,,True,2016-08-29 22:25:39
3078,How are you,92.0,92.0,False,2016-08-29 22:25:39
3079,Hello there.,,,True,2016-08-29 22:26:06
3080,Hi therre,94.0,94.0,False,2016-08-29 22:26:06
3081,"Feeling smarter by the second, per usual.",,,True,2016-08-29 22:26:22
3082,How are you,92.0,92.0,False,2016-08-29 22:26:22
3083,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:26:29
3084,Where is my data stored?,40.0,100.0,False,2016-08-29 22:26:29
3085,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:26:32
3086,Good to hear,50.0,100.0,False,2016-08-29 22:26:32
3087,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:26:36
3088,What data do you collect?,33.0,100.0,False,2016-08-29 22:26:36
3089,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:26:43
3090,Are you creeping on me?,44.0,100.0,False,2016-08-29 22:26:43
3091,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:26:46
3092,Are you a creep?,22.0,100.0,False,2016-08-29 22:26:46
3093,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:26:57
3094,Hiya,67.0,67.0,False,2016-08-29 22:26:57
3095,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:27:26
3096,Hiya,67.0,67.0,False,2016-08-29 22:27:26
3097,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:27:29
3098,Hiya there,33.0,100.0,False,2016-08-29 22:27:29
3099,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:28:01
3100,Hiya,67.0,67.0,False,2016-08-29 22:28:01
3101,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:28:24
3102,Hiya ,57.0,100.0,False,2016-08-29 22:28:24
3103,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:30:00
3104,Hoya,75.0,75.0,False,2016-08-29 22:30:00
3105,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:30:03
3106,Hiya,89.0,89.0,False,2016-08-29 22:30:03
3107,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:30:08
3108,Hiya,89.0,89.0,False,2016-08-29 22:30:08
3109,Hello my human friend.,,,True,2016-08-29 22:30:35
3110,Hiya ,100.0,100.0,False,2016-08-29 22:30:35
3111,Baily. Of course! And I'm here to help.,,,True,2016-08-29 22:30:53
3112,How are ya,90.0,90.0,False,2016-08-29 22:30:53
3113,"I don't know that, but here's a funny gif: http://media1.giphy.com/media/4leARqeaRpZhC/giphy.gif",,,True,2016-08-29 22:31:18
3114,What do you mean you don't know?,27.0,100.0,False,2016-08-29 22:31:18
3115,I am not sure what you mean - try asking me about your Dailymotion account.,,,True,2016-08-29 22:32:50
3116,Whatcha doing,44.0,100.0,False,2016-08-29 22:32:50
3117,"I don't know that, but here's a funny gif: http://media1.giphy.com/media/enVY6FuT3AKgU/giphy.gif",,,True,2016-08-29 22:33:04
3118,How do I get to Statue of Liberty?,47.0,100.0,False,2016-08-29 22:33:04
3119,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:33:48
3120,Hi ya,57.0,100.0,False,2016-08-29 22:33:48
3121,"I am Baily, an intelligent assistant, here to help.",,,True,2016-08-29 22:34:23
3122,Who are ya?,95.0,95.0,False,2016-08-29 22:34:23
3123,I am not sure what you mean - try asking me about your Dailymotion account.,,,True,2016-08-29 22:34:31
3124,What is a car?,53.0,100.0,False,2016-08-29 22:34:31
3125,I am not sure what you mean - try asking me about your Dailymotion account.,,,True,2016-08-29 22:34:44
3126,Hiya,89.0,89.0,False,2016-08-29 22:34:44
3127,Hey hey hey.,,,True,2016-08-29 22:35:24
3128,Hi there,100.0,100.0,False,2016-08-29 22:35:24
3129,I am not sure what you mean - try asking me about your Dailymotion account.,,,True,2016-08-29 22:35:26
3130,Heya,86.0,86.0,False,2016-08-29 22:35:26
3131,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:35:29
3132,Hiya,89.0,89.0,False,2016-08-29 22:35:29
3133,Baily,100.0,100.0,False,2016-08-29 22:35:29
3134,Dancing in the dark.,,,True,2016-08-29 22:35:37
3135,What are you doing,97.0,97.0,False,2016-08-29 22:35:37
3136,Greetings ally!,,,True,2016-08-29 22:36:12
3137,Greetings,100.0,100.0,False,2016-08-29 22:36:12
3138,She loves foxes.,,,True,2016-08-29 22:36:39
3139,Who is Trisha,96.0,96.0,False,2016-08-29 22:36:39
3140,I've herd enough of this.,,,True,2016-08-29 22:37:15
3141,How now brown cow,100.0,100.0,False,2016-08-29 22:37:15
3142,Cud you just find a new joke?,,,True,2016-08-29 22:37:23
3143,How now brown cow,100.0,100.0,False,2016-08-29 22:37:23
3144,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:37:50
3145,Ecid,67.0,67.0,False,2016-08-29 22:37:50
3146,"I don't know that, but here's a funny gif: http://media4.giphy.com/media/20Tx6RZNskcxi/giphy.gif",,,True,2016-08-29 22:38:19
3147,#ecid,60.0,100.0,False,2016-08-29 22:38:19
3148,"Not sure about that. I can tell you how much revenue you have earned, or the current temperature.",,,True,2016-08-29 22:38:54
3149,When is the next PS team lunch?,41.0,100.0,False,2016-08-29 22:38:54
3150,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:39:20
3151,When is the next PS team lunch,42.0,100.0,False,2016-08-29 22:39:20
3152,I am hungry for knowledge.,,,True,2016-08-29 22:39:34
3153,Are you hungry?,100.0,100.0,False,2016-08-29 22:39:34
3154,Yes we all know. Erin Cross is drunk.,,,True,2016-08-29 22:39:35
3155,#ecid,100.0,100.0,False,2016-08-29 22:39:35
3156,I am not sure what you mean - try asking me about your Dailymotion account.,,,True,2016-08-29 22:39:36
3157,I am hungry,26.0,100.0,False,2016-08-29 22:39:36
3158,I am hungry for knowledge.,,,True,2016-08-29 22:39:42
3159,Are you hungry?,100.0,100.0,False,2016-08-29 22:39:42
3160,"I don't know that, but here's a funny gif: http://media3.giphy.com/media/3R0SfBOoF5LIQ/giphy.gif",,,True,2016-08-29 22:39:54
3161,What is knowledge?,43.0,100.0,False,2016-08-29 22:39:54
3162,"I don't know that, but here's a funny gif: http://media2.giphy.com/media/ehv7HPkz7PsLS/giphy.gif",,,True,2016-08-29 22:41:10
3163,What are we having for lunch?,29.0,100.0,False,2016-08-29 22:41:10
3164,I am not sure what you mean - try asking me about your Dailymotion account.,,,True,2016-08-29 22:41:22
3165,Where is the team lunch?,40.0,100.0,False,2016-08-29 22:41:22
3166,Well I never get invited. Ask Benoit.,,,True,2016-08-29 22:43:01
3167,When is the next PS team lunch?,98.0,98.0,False,2016-08-29 22:43:01
3168,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:43:16
3169,Poor you!,36.0,100.0,False,2016-08-29 22:43:16
3170,Fuck you,100.0,100.0,False,2016-08-29 22:44:23
3171,I am not sure what you mean - try asking me about your Dailymotion account.,,,True,2016-08-29 22:44:28
3172,No,50.0,100.0,False,2016-08-29 22:44:28
3173,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:44:33
3174,Nope,33.0,100.0,False,2016-08-29 22:44:33
3175,Hmmm. What's your question again?,,,True,2016-08-29 22:44:34
3176,No way,83.0,83.0,False,2016-08-29 22:44:34
3177,"Not sure about that. I can tell you how much revenue you have earned, or the current temperature.",,,True,2016-08-29 22:44:38
3178,Nope,33.0,100.0,False,2016-08-29 22:44:38
3179,"Not sure about that. I can tell you how much revenue you have earned, or the current temperature.",,,True,2016-08-29 22:44:42
3180,Nah,20.0,100.0,False,2016-08-29 22:44:42
3181,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:45:51
3182,No way,50.0,100.0,False,2016-08-29 22:45:51
3183,Looks like I don't yet know the answer to this.,,,True,2016-08-29 22:46:26
3184,How do I contact support?,28.0,85.0,False,2016-08-29 22:46:26
3185,He likes a nice burrito now and then.,,,True,2016-08-29 22:46:30
3186,Who is arjune,96.0,96.0,False,2016-08-29 22:46:30
3187,"Not sure about that. I can tell you how much revenue you have earned, or the current temperature.",,,True,2016-08-29 22:46:34
